date,rt,RV,delta_alpha_T252
2019-03-05,-0.182149,0.518637,1.157319
2019-03-06,-0.571365,0.523149,1.224178
2019-03-07,-1.152618,0.883031,1.224763
2019-03-08,0.231589,0.665036,1.120155
2019-03-11,3.410972,0.421981,1.088323
2019-03-12,1.111617,0.933048,1.148003
2019-03-13,0.441210,0.718728,1.257496
2019-03-14,1.094582,0.954810,1.207699
2019-03-15,1.297877,0.726900,1.213529
2019-03-18,1.026308,0.631904,1.133809
2019-03-19,-0.811623,1.236131,1.041870
2019-03-20,0.875419,1.524734,1.196024
2019-03-21,3.611707,1.340066,1.313305
2019-03-22,-2.092690,3.030992,1.322092
2019-03-25,-1.200646,3.183051,1.321964
2019-03-26,-1.043784,2.568926,1.371162
2019-03-27,0.895337,1.737656,1.359981
2019-03-28,0.127253,0.731459,1.357822
2019-03-29,0.654909,0.456240,1.348656
2019-04-01,0.671566,1.059418,1.396691
2019-04-02,1.453514,0.681449,1.419034
2019-04-03,0.677969,0.920174,1.456163
2019-04-04,0.163666,0.709684,1.436662
2019-04-05,0.672306,0.179397,1.485305
2019-04-08,1.551356,0.609831,1.563208
2019-04-09,-0.280280,1.233317,1.634504
2019-04-10,0.559778,0.737839,1.638522
2019-04-11,-0.840846,0.453157,1.572259
2019-04-12,-0.040217,0.844573,1.534540
2019-04-15,0.180850,0.336164,1.580432
2019-04-16,0.000000,0.980824,1.670631
2019-04-17,1.928681,0.962623,1.719474
2019-04-18,0.373465,0.577412,1.703567
2019-04-22,0.313418,0.333954,1.617795
2019-04-23,1.436918,0.481464,1.577921
2019-04-24,-0.154351,0.440094,1.599495
2019-04-25,-0.911654,0.915778,1.583450
2019-04-26,-0.468751,0.798624,1.505814
2019-04-29,0.136946,0.396738,1.417107
2019-04-30,-1.934525,1.797047,1.306823
2019-05-01,4.786906,2.414638,1.180877
2019-05-02,-0.648115,1.880649,1.085623
2019-05-03,1.235405,0.497293,0.971436
2019-05-06,-1.561044,1.404144,0.859183
2019-05-07,-2.722844,2.348275,1.018002
2019-05-08,0.019714,2.230504,1.189513
2019-05-09,-1.090091,3.598436,1.157584
2019-05-10,-1.769246,3.497711,1.169638
2019-05-13,-5.997828,3.783079,1.124488
2019-05-14,1.581230,2.267517,1.063950
2019-05-15,1.180203,1.185105,1.126621
2019-05-16,-0.440946,1.471164,1.269148
2019-05-17,-0.569802,2.446777,1.347999
2019-05-20,-3.182380,2.164381,1.288806
2019-05-21,1.904407,0.787797,1.240351
2019-05-22,-2.057463,1.171903,1.264503
2019-05-23,-1.721517,1.878352,1.242080
2019-05-24,-0.401517,0.903844,1.167942
2019-05-28,-0.403136,1.235354,1.030163
2019-05-29,-0.472389,1.621197,0.971286
2019-05-30,0.517262,0.865251,0.917428
2019-05-31,-1.833668,1.072931,1.022199
2019-06-03,-1.010342,5.758104,0.856793
2019-06-04,3.581525,1.650793,0.837164
2019-06-05,1.590491,2.489296,0.781186
2019-06-06,1.479253,1.136698,0.896393
2019-06-07,2.621354,1.320547,0.956164
2019-06-10,1.274968,1.302274,0.974349
2019-06-11,1.135789,1.618688,1.009130
2019-06-12,-0.308484,0.671396,0.930034
2019-06-13,-0.020599,1.048322,0.834974
2019-06-14,-0.723667,0.742218,1.001051
2019-06-17,0.579352,0.423474,1.052594
2019-06-18,2.324738,1.518746,1.064144
2019-06-19,-0.282600,1.373988,1.092398
2019-06-20,0.805319,0.806913,1.117125
2019-06-21,-0.341469,0.510663,1.053596
2019-06-24,-0.100654,0.414520,1.004120
2019-06-25,-1.542551,0.666417,1.005952
2019-06-26,2.144963,1.028788,1.165427
2019-06-27,-0.020022,0.345792,1.279546
2019-06-28,-0.925374,0.615953,1.382223
2019-07-01,1.822420,1.114770,1.223373
2019-07-02,0.573861,0.430830,1.253294
2019-07-03,0.825314,0.227077,1.504000
2019-07-05,-0.078309,0.286011,1.663036
2019-07-08,-2.077843,1.186202,1.629487
2019-07-09,0.598088,0.328628,1.450066
2019-07-10,0.988932,0.537931,1.306156
2019-07-11,-0.730867,0.455089,1.264786
2019-07-12,0.770222,0.349928,1.304802
2019-07-15,0.920402,0.171115,1.383354
2019-07-16,-0.331934,0.504571,1.317807
2019-07-17,-0.568796,0.350646,1.292287
2019-07-18,1.134376,0.434953,1.335603
2019-07-19,-1.508797,0.628891,1.472366
2019-07-22,2.264395,0.450723,1.519205
2019-07-23,0.769087,0.410417,1.475380
2019-07-24,-0.076643,0.547945,1.352269
2019-07-25,-0.788997,0.423013,1.457518
2019-07-26,0.347156,0.331638,1.510050
2019-07-29,0.919899,0.408732,1.565723
2019-07-30,-0.420570,0.675946,1.756545
2019-07-31,2.010309,3.743650,1.505674
2019-08-01,-2.182871,7.000448,1.593212
2019-08-02,-2.133518,2.601750,1.805864
2019-08-05,-5.376232,3.343902,1.729353
2019-08-06,1.864999,2.026346,1.607139
2019-08-07,1.030208,2.608189,1.461990
2019-08-08,2.186531,0.881165,1.453572
2019-08-09,-1.206621,1.744800,1.456312
2019-08-12,-0.259042,1.161888,1.538291
2019-08-13,4.142835,12.749534,1.673000
2019-08-14,-3.011983,2.419240,1.607808
2019-08-15,-0.494414,2.464128,1.609570
2019-08-16,2.331839,0.870625,1.520623
2019-08-19,1.842309,0.544327,1.617065
2019-08-20,0.000000,0.990924,1.540656
2019-08-21,1.078025,0.519576,1.535360
2019-08-22,-0.075273,0.966805,1.431099
2019-08-23,-4.741686,7.550288,1.424135
2019-08-26,1.877255,1.574037,1.380354
2019-08-27,-1.129956,1.284276,1.528070
2019-08-28,0.663935,0.815190,1.524011
2019-08-29,1.679090,0.901369,1.460900
2019-08-30,-0.114899,1.096323,1.384460
2019-09-03,-1.466925,1.206828,1.461450
2019-09-04,1.677471,0.345300,1.453574
2019-09-05,1.931512,0.612752,1.538879
2019-09-06,0.000000,0.495404,1.591365
2019-09-09,0.411754,0.895080,1.555109
2019-09-10,1.188280,2.630521,1.445864
2019-09-11,3.125254,1.145562,1.511664
2019-09-12,-0.232829,1.263705,1.605106
2019-09-13,-1.955521,2.047006,1.504360
2019-09-16,0.528861,0.714524,1.372159
2019-09-17,0.363109,0.421246,1.352214
2019-09-18,0.920003,0.966575,1.444578
2019-09-19,-0.811327,0.648535,1.513043
2019-09-20,-1.477186,1.982267,1.399765
2019-09-23,0.458254,0.822575,1.537987
2019-09-24,-0.476628,2.331785,1.629540
2019-09-25,1.531759,0.771339,1.820540
2019-09-26,-0.526174,0.609476,1.711764
2019-09-27,-0.474107,1.542301,1.758129
2019-09-30,2.312660,0.548784,1.663648
2019-10-01,0.285358,2.141785,1.542195
2019-10-02,-2.543198,1.172945,1.412620
2019-10-03,0.854939,2.458246,1.436123
2019-10-04,2.751156,0.984065,1.480305
2019-10-07,0.035236,1.120235,1.609067
2019-10-08,-1.187220,1.515314,1.541334
2019-10-09,1.169604,0.553973,1.647963
2019-10-10,1.330086,0.796851,1.527739
2019-10-11,2.625183,0.626296,1.510368
2019-10-14,-0.135570,0.799111,1.556536
2019-10-15,-0.237691,0.533272,1.548810
2019-10-16,-0.408790,0.342783,1.488506
2019-10-17,0.391790,0.529545,1.492200
2019-10-18,0.474899,0.706599,1.484942
2019-10-21,1.727796,0.677737,1.396778
2019-10-22,-0.233100,0.573402,1.429573
2019-10-23,1.341191,0.482872,1.565415
2019-10-24,0.164339,0.545422,1.433129
2019-10-25,1.224005,0.472260,1.530855
2019-10-28,0.984594,0.351111,1.517150
2019-10-29,-2.340048,1.492474,1.536178
2019-10-30,0.000000,1.167631,1.412664
2019-10-31,2.227553,2.196587,1.321197
2019-11-01,2.806367,0.544166,1.371974
2019-11-04,0.654514,0.616049,1.391098
2019-11-05,-0.155448,0.302300,1.424792
2019-11-06,0.046660,0.454802,1.556358
2019-11-07,0.851596,0.540544,1.413537
2019-11-08,0.277136,0.410476,1.444873
2019-11-11,0.781074,0.482476,1.270290
2019-11-12,-0.091575,0.414532,1.325246
2019-11-13,0.957381,0.746344,1.410730
2019-11-14,-0.698136,0.580358,1.392969
2019-11-15,1.180937,0.361904,1.295339
2019-11-18,0.510435,0.376811,1.262898
2019-11-19,-0.314961,0.496951,1.372250
2019-11-20,-1.163419,1.356853,1.274237
2019-11-21,-0.456970,0.630452,1.206486
2019-11-22,-0.076365,0.575219,1.252671
2019-11-25,1.726792,0.255996,1.227373
2019-11-26,-0.783963,0.759198,1.213927
2019-11-27,1.338064,0.160318,0.953577
2019-11-29,-0.224266,0.314198,1.040388
2019-12-02,-1.159215,0.912044,1.033979
2019-12-03,-1.802952,1.226952,0.964838
2019-12-04,0.890259,0.388910,1.014760
2019-12-05,1.441275,0.441493,1.080550
2019-12-06,1.924427,0.298539,0.976449
2019-12-09,-1.413609,0.759920,1.029265
2019-12-10,0.582744,0.762633,0.996654
2019-12-11,0.845640,0.403532,0.864193
2019-12-12,0.250830,3.081731,0.883739
2019-12-13,1.361163,1.562599,0.933342
2019-12-16,1.700819,0.438749,1.016173
2019-12-17,0.185622,0.461245,1.018498
2019-12-18,-0.228506,0.452975,0.987843
2019-12-19,0.100036,0.444480,1.143183
2019-12-20,-0.214485,0.336743,1.120120
2019-12-23,1.618664,0.249289,1.162530
2019-12-24,0.098543,0.231476,1.146378
2019-12-26,1.964535,0.299923,1.124948
2019-12-27,-0.041399,1.631098,1.059159
2019-12-30,0.591758,1.756783,0.997903
2019-12-31,0.724591,0.557143,1.049182
2020-01-02,2.262723,0.531386,1.119974
2020-01-03,-0.976923,1.016275,1.094535
2020-01-06,0.790306,0.834071,1.105641
2020-01-07,-0.468072,0.983761,0.969707
2020-01-08,1.595779,0.842706,1.001477
2020-01-09,2.101768,1.422138,0.988826
2020-01-10,0.219369,1.266557,1.023349
2020-01-13,2.117156,0.456536,1.091769
2020-01-14,-1.359528,1.911921,1.107794
2020-01-15,-0.435898,1.151803,1.004308
2020-01-16,1.251293,0.643719,1.037741
2020-01-17,1.097872,0.503204,1.154002
2020-01-21,-0.680018,0.491307,1.208381
2020-01-22,0.353179,0.676099,1.002330
2020-01-23,0.489858,0.646002,1.016244
2020-01-24,-0.288600,1.451075,1.013950
2020-01-27,-2.984535,1.601196,0.930483
2020-01-28,2.783277,0.642022,0.973910
2020-01-29,2.068610,1.562390,1.030337
2020-01-30,-0.135761,1.635695,0.954597
2020-01-31,-4.535037,3.445003,0.901935
2020-02-03,-0.271757,2.717209,0.855227
2020-02-04,3.238427,1.136714,1.059412
2020-02-05,0.812149,1.775043,1.061644
2020-02-06,1.162948,0.884035,1.181803
2020-02-07,-1.599439,0.823073,1.160194
2020-02-10,0.473816,0.947237,1.161778
2020-02-11,-0.611394,0.826749,1.203913
2020-02-12,2.350139,0.521946,1.195096
2020-02-13,-0.711572,0.711110,1.239218
2020-02-14,0.024621,0.626526,1.232255
2020-02-18,-1.851100,1.372074,1.201260
2020-02-19,1.444068,0.451341,1.112432
2020-02-20,-1.031129,1.482274,0.961887
2020-02-21,-2.298952,2.152582,1.035157
2020-02-24,-4.856658,4.495675,1.017574
2020-02-25,-3.452618,5.711895,1.061716
2020-02-26,1.570497,6.198615,0.980952
2020-02-27,-6.756844,17.135547,1.241700
2020-02-28,-0.058514,36.937568,1.412057
2020-03-02,8.898485,11.047328,1.353736
2020-03-03,-3.224111,25.479181,1.596714
2020-03-04,4.540707,4.400486,1.500057
2020-03-05,-3.304088,4.634615,1.420035
2020-03-06,-1.333445,7.192339,1.504506
2020-03-09,-8.246746,26.545746,1.376454
2020-03-10,6.951373,14.832671,1.285081
2020-03-11,-3.524154,8.313715,1.237618
2020-03-12,-10.397380,49.150337,1.162180
2020-03-13,11.308120,39.858542,1.334426
2020-03-16,-13.771339,35.064378,1.348065
2020-03-17,4.315124,26.938457,1.456111
2020-03-18,-2.482312,17.004756,1.553386
2020-03-19,-0.765040,15.195206,1.572301
2020-03-20,-6.567206,15.321303,1.512046
2020-03-23,-2.151759,40.862478,1.390773
2020-03-24,9.565048,8.537659,1.306453
2020-03-25,-0.552398,20.932262,1.323756
2020-03-26,5.128515,12.396284,1.300537
2020-03-27,-4.220302,6.269287,1.166345
2020-03-30,2.801839,3.650532,1.176419
2020-03-31,-0.204290,6.472402,1.061986
2020-04-01,-5.397109,3.590486,1.175558
2020-04-02,1.646670,6.212427,1.047012
2020-04-03,-1.447632,3.173777,0.912805
2020-04-06,8.371958,4.060640,0.968707
2020-04-07,-1.164943,7.335848,1.079049
2020-04-08,2.527155,2.455686,1.067572
2020-04-09,0.718997,3.953893,0.858817
2020-04-13,1.936355,2.724097,0.888283
2020-04-14,4.927105,2.667869,0.654130
2020-04-15,-0.909924,2.605272,0.806861
2020-04-16,0.784428,2.590188,0.973275
2020-04-17,-1.362668,2.905680,0.862079
2020-04-20,-2.101128,1.865814,0.849696
2020-04-21,-3.139929,4.706342,0.662521
2020-04-22,2.850619,1.246834,0.605061
2020-04-23,-0.391901,2.475175,0.639336
2020-04-24,2.838900,1.266460,0.632751
2020-04-27,0.070656,1.692932,0.535644
2020-04-28,-1.637863,1.916844,0.577234
2020-04-29,3.235431,1.501382,0.469112
2020-04-30,2.091148,3.092382,0.627953
2020-05-01,-1.619580,6.955621,0.704508
2020-05-04,1.401507,1.988338,0.644546
2020-05-05,1.489735,1.459678,0.542306
2020-05-06,1.029765,1.287035,0.565265
2020-05-07,1.032438,0.997609,0.610459
2020-05-08,2.072140,0.862673,0.584524
2020-05-11,1.561332,0.896838,0.596017
2020-05-12,-1.149438,2.187103,0.475182
2020-05-13,-1.214799,4.843375,0.499212
2020-05-14,0.622167,3.508623,0.505561
2020-05-15,-0.596166,2.168942,0.622327
2020-05-18,2.325537,1.098197,0.610909
2020-05-19,-0.573140,1.642048,0.534886
2020-05-20,1.922893,0.655314,0.533006
2020-05-21,-0.754626,1.330761,0.585102
2020-05-22,0.641794,0.774996,0.608725
2020-05-26,-0.679675,1.632395,0.675480
2020-05-27,0.441057,2.386788,0.540122
2020-05-28,0.037715,1.662631,0.662073
2020-05-29,-0.088023,2.147502,0.813392
2020-06-01,1.212894,0.509179,0.601209
2020-06-02,0.458802,0.714047,0.636320
2020-06-03,0.555180,0.672635,0.635250
2020-06-04,-0.864950,0.858003,0.706515
2020-06-05,2.814330,1.177620,0.600669
2020-06-08,0.577480,1.030169,0.698273
2020-06-09,3.117872,1.708805,0.651405
2020-06-10,2.537304,3.336500,0.761419
2020-06-11,-4.914166,4.814565,0.835135
2020-06-12,0.853693,8.548675,0.730969
2020-06-15,1.232048,4.104028,0.778474
2020-06-16,2.612798,2.962566,0.732005
2020-06-17,-0.136426,0.788966,0.732839
2020-06-18,0.034124,0.831568,0.751937
2020-06-19,-0.570257,2.920837,0.661904
2020-06-22,2.585524,0.826582,0.607060
2020-06-23,2.106502,1.509834,0.553507
2020-06-24,-1.772686,3.679632,0.485766
2020-06-25,1.313267,2.722279,0.549735
2020-06-26,-3.117945,3.585767,0.771240
2020-06-29,2.281213,2.123927,0.722185
2020-06-30,0.825769,1.042092,0.591017
2020-07-01,-0.186577,0.718089,0.638901
2020-07-02,0.000000,1.048230,0.607365
2020-07-06,2.634441,0.797115,0.700100
2020-07-07,-0.310776,2.007926,0.588608
2020-07-08,2.302367,1.410707,0.535767
2020-07-09,0.355984,1.957655,0.436474
2020-07-10,0.250522,0.785294,0.421746
2020-07-13,-0.459771,4.603495,0.583002
2020-07-14,1.641254,6.123434,0.433890
2020-07-15,0.687923,4.349363,0.405809
2020-07-16,-1.245833,1.575234,0.435616
2020-07-17,-0.197044,0.819055,0.446762
2020-07-20,2.085442,0.713289,0.402203
2020-07-21,-1.392324,1.567516,0.429277
2020-07-22,0.277964,1.125087,0.455057
2020-07-23,-4.650533,3.889155,0.487830
2020-07-24,-0.258816,5.477586,0.492083
2020-07-27,2.347776,1.767029,0.473267
2020-07-28,-1.659083,0.942449,0.500263
2020-07-29,1.901380,1.471143,0.460679
2020-07-30,1.202755,1.832213,0.493882
2020-07-31,9.956352,4.213597,0.472903
2020-08-03,2.490835,3.948315,0.424177
2020-08-04,0.667858,2.304671,0.393889
2020-08-05,0.354981,1.755498,0.419785
2020-08-06,3.429520,2.054036,0.480960
2020-08-07,-2.480017,3.616973,0.469758
2020-08-10,1.447488,3.702122,0.400036
2020-08-11,-3.016752,3.728995,0.472615
2020-08-12,3.264825,2.011629,0.545668
2020-08-13,1.754277,1.874728,0.611618
2020-08-14,-0.086987,1.606958,0.654848
2020-08-17,-0.261415,1.093295,0.652687
2020-08-18,0.825482,2.131261,0.565743
2020-08-19,0.129719,0.824478,0.644106
2020-08-20,2.196763,0.817825,0.569387
2020-08-21,5.020630,3.194664,0.647715
2020-08-24,1.190918,8.870370,0.719207
2020-08-25,-0.821737,2.062325,0.641593
2020-08-26,1.344759,1.593933,0.517395
2020-08-27,-1.200666,2.339881,0.566080
2020-08-28,-0.160115,2.267676,0.614859
2020-08-31,3.332985,6.204313,0.634047
2020-09-01,3.905975,2.966240,0.583475
2020-09-02,-2.093608,33.327190,0.524513
2020-09-03,-8.344779,19.171511,0.692194
2020-09-04,0.066159,47.516776,0.762511
2020-09-08,-6.966628,12.194656,0.738692
2020-09-09,3.911162,8.169644,0.861247
2020-09-10,-3.319052,10.133497,0.811088
2020-09-11,-1.321586,10.266323,0.670341
2020-09-14,2.955880,4.224476,0.623042
2020-09-15,0.155912,7.186209,0.640063
2020-09-16,-2.995788,2.880516,0.571465
2020-09-17,-1.609240,6.227310,0.776267
2020-09-18,-3.223412,6.364998,0.612290
2020-09-21,2.987499,8.363641,0.779830
2020-09-22,1.559363,5.744244,0.705552
2020-09-23,-4.285130,5.368395,0.750521
2020-09-24,1.021649,8.523763,0.619302
2020-09-25,3.682956,3.360285,0.498572
2020-09-28,2.358849,2.584779,0.458350
2020-09-29,-0.759663,1.872265,0.558065
2020-09-30,1.496331,3.273838,0.693713
2020-10-01,0.842653,1.691375,0.695182
2020-10-02,-3.281266,3.446757,0.664481
2020-10-05,3.032648,0.961787,0.656261
2020-10-06,-2.908853,5.155898,0.496173
2020-10-07,1.682479,1.036078,0.475043
2020-10-08,-0.095631,0.810408,0.489026
2020-10-09,1.724627,1.003686,0.510043
2020-10-12,6.158469,2.465955,0.557497
2020-10-13,-2.688553,10.965531,0.574762
2020-10-14,0.074291,4.825988,0.602514
2020-10-15,-0.396859,2.199992,0.544752
2020-10-16,-1.409943,1.869673,0.602176
2020-10-19,-2.587378,2.858603,0.565655
2020-10-20,1.310567,4.171585,0.574714
2020-10-21,-0.546123,2.236507,0.566869
2020-10-22,-0.962951,2.743321,0.604486
2020-10-23,-0.615280,1.223253,0.620746
2020-10-26,0.008692,2.911513,0.654916
2020-10-27,1.338246,2.096238,0.602965
2020-10-28,-4.741889,4.224114,0.524677
2020-10-29,3.638049,5.358853,0.837179
2020-10-30,-5.764822,7.031565,0.702806
2020-11-02,-0.082709,3.261905,0.576937
2020-11-03,1.523683,2.565721,0.567064
2020-11-04,4.002486,4.699860,0.498079
2020-11-05,3.487831,2.627702,0.465654
2020-11-06,-0.286051,2.425700,0.450032
2020-11-09,-2.017004,7.005133,0.428268
2020-11-10,-0.301348,6.728980,0.452967
2020-11-11,2.990115,1.675682,0.463393
2020-11-12,-0.234604,2.041445,0.448579
2020-11-13,0.041934,1.127033,0.487507
2020-11-16,0.868264,2.325361,0.469102
2020-11-17,-0.759318,1.029107,0.495742
2020-11-18,-1.145662,1.320405,0.430104
2020-11-19,0.515487,1.026171,0.454406
2020-11-20,-1.101799,0.573068,0.451993
2020-11-23,-3.019391,1.976929,0.436491
2020-11-24,1.152751,2.039777,0.474874
2020-11-25,0.743948,1.198233,0.487570
2020-11-27,0.481473,0.335984,0.476298
2020-11-30,2.088007,3.621978,0.470531
2020-12-01,3.036176,2.801907,0.435492
2020-12-02,0.292921,1.942055,0.394989
2020-12-03,-0.113812,1.161719,0.424747
2020-12-04,-0.562830,0.912202,0.527551
2020-12-07,1.219527,0.945568,0.504492
2020-12-08,0.507799,1.243502,0.478275
2020-12-09,-2.112526,4.037133,0.558505
2020-12-10,1.191754,1.788479,0.562948
2020-12-11,-0.675761,2.125313,0.545036
2020-12-14,-0.515993,1.188877,0.462683
2020-12-15,4.887619,2.133004,0.512378
2020-12-16,-0.054754,1.169059,0.577064
2020-12-17,0.693933,1.001291,0.598878
2020-12-18,-1.597778,1.157242,0.745930
2020-12-21,1.231920,3.442925,0.741933
2020-12-22,2.806689,5.397363,0.722977
2020-12-23,-0.700049,1.200033,0.724745
2020-12-24,0.768269,0.797736,0.833157
2020-12-28,3.514096,1.606792,0.776083
2020-12-29,-1.340424,2.924913,0.737597
2020-12-30,-0.856329,1.132648,0.699858
2020-12-31,-0.773248,1.338417,0.614575
2021-01-04,-2.502992,4.056078,0.453015
2021-01-05,1.228800,1.978973,0.466271
2021-01-06,-3.424115,4.196095,0.410773
2021-01-07,3.355394,1.743715,0.363226
2021-01-08,0.859419,2.750981,0.403439
2021-01-11,-2.352329,1.277511,0.415147
2021-01-12,-0.139654,1.867921,0.407956
2021-01-13,1.609646,2.048598,0.359833
2021-01-14,-1.524279,1.106280,0.346808
2021-01-15,-1.382564,2.128085,0.399071
2021-01-19,0.541241,0.888007,0.381062
2021-01-20,3.232791,1.273088,0.388297
2021-01-21,3.600240,1.628672,0.386232
2021-01-22,1.594583,2.091587,0.461514
2021-01-25,2.730763,15.226553,0.462784
2021-01-26,0.167785,2.736288,0.446876
2021-01-27,-0.771338,5.104228,0.432357
2021-01-28,-3.561186,5.986701,0.393495
2021-01-29,-3.813880,10.997345,0.318687
2021-02-01,1.638518,6.413069,0.389754
2021-02-02,0.631667,0.972583,0.416966
2021-02-03,-0.780876,1.226428,0.506996
2021-02-04,2.543166,1.224646,0.374788
2021-02-05,-0.459603,0.776859,0.351879
2021-02-08,0.109621,0.886191,0.315726
2021-02-09,-0.659536,0.775221,0.334053
2021-02-10,-0.456891,1.645110,0.367901
2021-02-11,-0.192222,0.916397,0.344955
2021-02-12,0.177449,0.669704,0.316572
2021-02-16,-1.623509,0.954341,0.328237
2021-02-17,-1.780148,1.248145,0.419822
2021-02-18,-0.867401,1.570388,0.293351
2021-02-19,0.123276,1.574911,0.309517
2021-02-22,-3.025204,1.869047,0.353256
2021-02-23,-0.111173,9.415711,0.430169
2021-02-24,-0.406035,3.330543,0.451036
2021-02-25,-3.540193,4.836763,0.388877
2021-02-26,0.222910,10.276309,0.400955
2021-03-01,5.245129,2.051843,0.420809
2021-03-02,-2.111501,1.996962,0.410469
2021-03-03,-2.476055,3.017035,0.384618
2021-03-04,-1.593824,8.598552,0.417893
2021-03-05,1.068112,5.311572,0.392718
2021-03-08,-4.256678,3.026376,0.404166
2021-03-09,3.984524,2.381768,0.467420
2021-03-10,-0.920901,2.293803,0.580810
2021-03-11,1.636806,1.617663,0.619001
2021-03-12,-0.765467,1.344897,0.616729
2021-03-15,2.416247,2.103444,0.587488
2021-03-16,1.266245,1.992800,0.674522
2021-03-17,-0.647148,2.498085,1.052468
2021-03-18,-3.449321,1.381852,1.064956
2021-03-19,-0.449028,1.838304,1.100968
2021-03-22,2.794166,0.922263,1.045791
2021-03-23,-0.691256,1.790461,1.008024
2021-03-24,-2.019605,1.410358,0.918387
2021-03-25,0.415490,2.733732,0.888810
2021-03-26,0.512822,2.212895,0.762166
2021-03-29,0.148392,1.464679,0.703264
2021-03-30,-1.235044,1.076845,0.755789
2021-03-31,1.859174,0.918582,1.154073
2021-04-01,0.693456,0.983341,1.285042
2021-04-05,2.330359,1.456781,1.223244
2021-04-06,0.245925,0.841442,0.912277
2021-04-07,1.330152,1.129917,0.683867
2021-04-08,1.905115,0.842920,0.672563
2021-04-09,2.004927,1.005153,0.815463
2021-04-12,-1.332142,1.438239,0.820297
2021-04-13,2.401591,1.501119,0.995785
2021-04-14,-1.801445,1.630143,1.042774
2021-04-15,1.853503,1.115238,0.956193
2021-04-16,-0.253108,0.658293,0.963888
2021-04-19,0.505577,1.287421,1.180261
2021-04-20,-1.291304,1.846116,1.145945
2021-04-21,0.292562,0.957559,1.206528
2021-04-22,-1.175420,1.967005,1.215661
2021-04-23,1.787774,0.657057,1.207039
2021-04-26,0.297354,0.604991,1.189244
2021-04-27,-0.245253,0.621719,1.156874
2021-04-28,-0.604547,1.336458,1.112440
2021-04-29,-0.074890,4.100547,1.122248
2021-04-30,-1.524903,1.155697,1.099430
2021-05-03,0.818186,1.017882,1.203053
2021-05-04,-3.602678,1.835437,1.142134
2021-05-05,0.195351,1.104411,1.046408
2021-05-06,1.272124,2.133218,0.996158
2021-05-07,0.361608,0.907297,1.169198
2021-05-10,-2.614325,0.793976,1.128183
2021-05-11,-0.743792,2.657616,1.355392
2021-05-12,-2.525468,1.773599,1.242527
2021-05-13,1.776102,2.173245,1.257082
2021-05-14,1.965042,1.140668,1.135427
2021-05-17,-0.930166,0.887567,1.024167
2021-05-18,-1.130945,0.827923,0.892675
2021-05-19,-0.128236,1.928360,0.912984
2021-05-20,2.079440,0.703757,0.885376
2021-05-21,-1.487722,1.092993,0.766818
2021-05-24,1.322634,0.471602,0.744767
2021-05-25,-0.157480,0.683183,0.857389
2021-05-26,-0.039409,0.296175,0.998956
2021-05-27,-1.245405,0.670480,1.056432
2021-05-28,-0.536237,0.715997,0.982189
2021-06-01,-0.265178,0.635482,0.950727
2021-06-02,0.625654,0.627317,0.818041
2021-06-03,-1.222863,0.898476,0.937708
2021-06-04,1.884352,0.667445,1.198291
2021-06-07,0.007943,0.537059,1.260356
2021-06-08,0.664980,1.552239,1.122305
2021-06-09,0.307244,0.584804,0.941805
2021-06-10,-0.805564,0.774801,0.882944
2021-06-11,0.978466,0.434539,1.264893
2021-06-14,2.428076,1.286579,1.372030
2021-06-15,-0.645858,0.807177,1.204639
2021-06-16,0.392625,1.910611,1.031949
2021-06-17,1.252212,1.342921,1.257991
2021-06-18,-1.014308,0.942146,1.334235
2021-06-21,1.400540,0.966836,1.317901
2021-06-22,1.261846,0.562921,1.218295
2021-06-23,-0.209205,0.625479,1.180694
2021-06-24,-0.217139,0.422577,1.125298
2021-06-25,-0.225124,0.328666,1.110418
2021-06-28,1.246797,0.462039,1.147814
2021-06-29,1.143460,0.466086,1.143377
2021-06-30,0.461050,0.663001,1.002409
2021-07-01,0.226088,0.623166,1.029490
2021-07-02,1.940688,0.471751,1.066084
2021-07-06,1.461123,2.525225,1.130313
2021-07-07,1.779593,1.574885,1.166709
2021-07-08,-0.924227,3.157423,1.089501
2021-07-09,1.297053,0.752379,1.034960
2021-07-12,-0.421257,1.123768,1.021444
2021-07-13,0.785832,2.364584,0.863020
2021-07-14,2.381469,1.399105,0.889413
2021-07-15,-0.450224,2.306710,0.849791
2021-07-16,-1.417598,1.206999,0.812551
2021-07-19,-2.728323,2.117588,0.932972
2021-07-20,2.564243,1.140945,0.957902
2021-07-21,-0.514493,0.832978,1.150002
2021-07-22,0.958255,0.885421,1.077853
2021-07-23,1.191780,0.373549,0.986459
2021-07-26,0.289027,0.994372,1.007702
2021-07-27,-1.501245,1.527769,0.972920
2021-07-28,-1.227093,3.332864,1.023279
2021-07-29,0.454202,0.442949,0.946971
2021-07-30,0.150943,0.763526,0.878714
2021-08-02,-0.233372,0.919964,0.843208
2021-08-03,1.256504,1.224026,1.016314
2021-08-04,-0.278618,0.723647,1.019295
2021-08-05,0.074827,0.491717,0.979096
2021-08-06,-0.627560,0.506690,0.990660
2021-08-09,-0.034220,0.477094,1.047062
2021-08-10,-0.335973,1.112530,0.906065
2021-08-11,0.178412,0.585471,0.945131
2021-08-12,2.056052,0.709748,0.966290
2021-08-13,0.140944,0.510954,1.026916
2021-08-16,1.345700,3.115838,0.947167
2021-08-17,-0.617306,1.863203,0.885134
2021-08-18,-2.583182,1.240683,0.948260
2021-08-19,0.232035,1.880285,0.982448
